RecordedDate,age,gender,gender_5_TEXT,country,duration,recall-pos-text,recall-neg-text,trust,trust_3_TEXT,PROLIFIC_PID,af01,af02,af03,af04,af05,af06,af07,af08,af09,af10,af11,af12,af13,af14,af15,af16,as01,as02,as03,as04,as05,as06,as07,as08,as09,as10,as11,as12,as13,as14,as15,cf01,cf02,cf03,cf04,cf05,cf06,cf07,cf08,cf09,cf10,cf11,cf12,cf13,cf14,cf15,cf16,cs01,cs02,cs03,cs04,cs05,cs06,cs07,cs08,cs09,cs10,cs11,cs12,cs13,cs14,cs15,rf01,rf02,rf03,rf04,rf05,rf06,rf07,rf08,rf09,rf10,rf11,rf12,rf13,rf14,rf15,rs01,rs02,rs03,rs04,rs05,rs06,rs07,rs08,rs09,rs10,rs11,rs12,rs13,rs14,rs15,possibleCareless,cf08_dup,as07_dup
12/19/22 14:53,23,Man,NA,Portugal,1298,The game was League of Legends. I always have fun playing it because i do it with my friends. I felt great and enjoying the moment,NA,1,NA,60c009d721884396ef056b4c,3,5,2,2,2,2,4,5,1,2,6,4,3,3,2,2,5,4,5,4,5,5,6,5,5,3,5,6,4,4,4,3,4,4,2,4,7,3,3,6,2,1,3,2,3,2,5,4,6,5,5,5,6,5,6,5,6,5,6,7,6,5,1,7,3,7,2,5,7,7,7,4,1,7,2,2,3,3,5,1,3,5,4,1,4,6,4,5,5,5,2,5,FALSE,2,5
12/19/22 14:53,26,Man,NA,Portugal,1435,"Project Zomboid, pretty much a survival game where you give traits to your character both positive and negative ones and try to survive in a post apocalyptic Kentucky. You don't have super powers nor you are super strong or whatever. You get too confident and mess up and bamm he gets bitten and he dies and that's pretty much it. I love and hate the game but that's what makes it so interesting and engaging",NA,1,NA,5c5c2d590edbd90001e1e01d,1,1,4,2,7,1,1,1,1,1,3,2,2,1,1,4,7,7,7,7,7,7,7,7,7,7,7,7,7,3,7,2,1,1,1,4,5,3,5,4,2,2,1,1,1,1,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,1,1,1,1,5,1,1,3,1,1,5,1,3,1,4,5,6,7,6,7,6,6,5,5,7,6,4,5,5,FALSE,4,7
12/19/22 14:53,24,Man,NA,South Africa,1671,NA,"Fifa22. I enjoy playing football games especially during this world cup season. I felt good as usual. I was winning the games I was playing
",1,NA,61150dddbf0b47b7de71f4c4,1,1,2,2,6,4,2,6,2,1,6,2,2,2,4,4,6,5,6,5,5,6,6,6,6,5,5,6,6,5,6,2,2,1,1,2,2,1,2,2,2,1,2,1,2,3,2,4,6,6,6,6,6,6,7,6,6,6,6,6,6,6,1,2,2,1,2,4,1,1,4,4,2,4,2,2,2,4,5,5,5,4,6,4,4,4,4,5,4,4,6,5,FALSE,2,6
12/19/22 14:54,25,Man,NA,Portugal,1327,NA,"The last game i played that I didn't enjoy enjoy FIFA 23. The reasons that lead to such lack of enjoyment were the fact that the game is driven to make the user spend real money to truly progress in game, the gameplay being inconsistent and feeling un-rewarding and the removal of progression strategies present in previous iterations of the franchise, that were fundamental for players who didn't want to spend money on the game. This made me feel sad, as I wasn't able to enjoy a franchise I've played for over a decade, disappointed in the current trajectory of the game and cheated, because as a customer I was made to believe the game would be very different and AT LEAST as good as the previous one.",1,NA,5cec2a105b78dd0001cb4a3d,6,7,7,7,5,7,7,7,7,5,7,6,7,5,5,7,1,1,1,2,1,1,2,1,1,1,3,4,1,1,1,3,6,5,5,4,7,7,5,5,6,1,2,7,7,7,5,1,3,4,1,2,1,3,1,2,7,1,1,2,4,1,7,7,7,7,7,5,7,7,7,7,5,7,4,7,6,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,FALSE,5,1
12/19/22 14:57,30,Woman,NA,Poland,1579,"The last game I really enjoyed was the early access version of ""My Time at Sandrock."" It recently received an update that included new story threads, the ability to expand its workshop, new dialogue options and in-game items. I like it because it is diverse and presents an absurd sense of humor.",NA,1,NA,60547b4561f591f963b10ca7,1,1,1,1,2,6,1,1,1,2,1,2,1,1,1,1,6,6,7,6,6,6,6,5,6,4,7,1,5,5,5,2,2,1,2,2,3,6,2,1,2,1,1,1,1,2,1,5,5,5,5,6,5,5,5,6,6,6,1,5,6,5,1,2,1,1,1,1,1,1,1,1,2,1,1,2,2,6,5,5,6,5,6,5,2,3,5,4,2,5,2,5,FALSE,1,6
12/19/22 14:57,20,Man,NA,Poland,1612,NA,"I was playing project zomboid for 3 hours I think, It was fun and all, until I lost my character because of a bugged mod. It felt like I lost 3 to 4 hours on nothing, as it wasn't even my fault that I died and after playing for another 3 hours, it happend again. I wasn't thrilled about that and it kinda made me not enjoy the game for a while.",1,NA,5fd5038ab78cf82f89c86bdc,2,5,5,5,7,5,1,1,7,5,6,2,5,5,2,5,7,7,6,7,7,7,7,6,7,5,5,5,7,2,7,2,7,5,2,3,6,5,5,6,5,1,5,5,5,3,5,7,5,5,7,5,7,3,4,5,4,3,6,7,7,7,5,1,4,1,4,1,1,1,1,5,5,3,5,5,2,1,5,4,7,7,4,3,7,7,6,6,4,6,6,6,FALSE,5,6
12/19/22 14:57,33,Man,NA,Mexico,511,"I played megaman 11. I had heard it was good a while back and decided to give it a go as I was at a loss for anything that tickled my fancy. I am not usually one to play a lot of retro stuff but I remembered having a good time playing the X games and some of the megaman games when I was younger so I bought it digitally and enjoyed it. It was simple, direct, short and sweet.",NA,1,NA,5e7f86a45e17cf66c8f3015f,2,3,3,3,4,2,3,5,4,1,2,3,3,2,2,5,5,5,4,5,3,3,4,5,1,4,5,5,6,5,3,1,2,2,2,3,2,2,5,3,3,1,2,2,2,4,3,4,5,5,5,3,5,5,5,5,5,6,5,5,5,5,4,4,5,4,2,4,4,4,4,4,2,7,2,3,2,5,4,2,3,1,2,2,4,4,4,5,2,4,4,4,FALSE,3,4
12/19/22 14:58,27,Woman,NA,South Africa,1495,NA,"I was playing the God of War, I usually play it and I would say I don't mind playing it but it's not my most favorite game. I felt bored because of the story line, I still haven't completed this mission 'old friends'. There are are a lot of puzzling solutions that sometimes felt pointless but I get it that it's part of the storyline but I really y felt frustrated, irritated and eventually bored because of its complexity",1,NA,615efa227a9938e11616d53c,5,4,4,4,6,5,5,6,2,1,6,5,7,6,1,4,3,4,4,3,4,3,4,4,4,5,4,2,4,3,4,6,5,6,6,1,5,6,6,6,5,1,6,5,5,5,5,4,6,1,2,4,1,5,2,2,4,3,3,2,3,4,1,4,4,1,1,2,1,1,6,5,1,4,2,1,4,1,7,3,4,7,5,4,5,5,4,4,4,1,4,4,FALSE,6,4
12/19/22 14:58,21,Man,NA,Estonia,1759,NA,"I am currently playing ""Days Gone"" and I have to admit I don´t like it. The most annoying thing about the game is the micromanagement. It is necessary to find/buy fuel for the motorcycle after every ride and also find/buy bullets for the weapons. 

Zombies aren't classic either. For example: slow, stupid, walking ""human beings"". They can run, climb, follow you everywhere. And it annoys me that I can't enjoy the game's story. Instead of that I have to deal with micromanaging and hyperactive zombies.",1,NA,609553ac4e48356e24a27aed,7,6,5,7,7,6,5,7,1,7,3,5,6,6,5,7,2,1,2,6,5,5,6,6,7,1,3,2,4,2,3,7,1,3,2,3,7,3,3,7,2,2,5,2,5,7,7,6,5,6,5,5,5,5,6,3,5,3,5,6,5,5,4,4,5,4,6,1,4,4,4,6,4,4,5,4,5,7,5,4,7,6,2,4,2,5,6,2,1,6,6,6,FALSE,6,6
12/19/22 14:58,22,Man,NA,Poland,1640,"Escape from Tarkov
I solo killed a full team of 3, I killed the first guy with a bad gun took his gun and killed the rest of his squad with that. 
There is no better feeling while playing video games, the risk of losing hours of progress in a second, the joy of taking away hours on top of hours from somebody elses life in a split second, Literally not a single better dopamine rush than in tarkov.",NA,1,NA,61112003c6c2bc622fbb97fe,4,4,1,4,7,1,2,1,7,1,7,1,1,2,7,1,7,5,4,4,7,7,7,7,7,4,7,4,7,7,7,1,7,3,3,7,7,1,1,3,1,1,4,7,7,1,1,7,7,7,7,7,7,7,6,6,7,6,7,7,7,7,4,1,3,1,4,7,7,7,6,1,1,4,2,1,1,4,7,7,1,7,1,7,4,4,1,7,7,1,4,1,FALSE,5,7
12/19/22 14:59,29,Man,NA,Spain,1717,NA,"I played Hollow Knight last week and I really didn't enjoy it. I felt it was difficult with no option to change the difficulty level. The worst part was the every time you die, all progress is lost and you have to start again. I just found it so frustrating that I just close it and uninstall it after like 4 or 5 trys.",1,NA,5eaa9250557519012c296463,5,5,5,5,6,3,5,6,5,2,6,2,2,4,2,5,2,3,2,2,4,2,2,4,2,3,3,4,2,1,3,6,5,2,6,7,6,6,7,7,3,5,7,7,7,5,6,2,2,2,3,2,2,2,2,3,1,5,3,3,3,4,6,2,6,5,5,6,2,1,1,5,1,6,5,6,5,1,1,1,1,1,1,2,1,1,1,1,1,2,2,1,FALSE,6,4
12/19/22 15:00,25,Non-binary,NA,Italy,1823,"It was League of Legends, a MOBA videogame, I enjoyed it because I've found a champion to play that I love. The mechanics are so cool, I can move so much and help my team killing the enemies. I felt useful to the team.",NA,1,NA,5d024a1fb58b6f001a58f74d,3,5,2,5,4,1,1,3,4,6,1,3,2,3,1,2,4,7,3,7,5,6,7,5,5,5,5,6,5,5,5,6,1,5,6,5,6,5,7,6,6,5,2,4,4,4,1,6,6,5,6,4,7,6,4,5,4,3,7,7,7,6,5,5,1,3,7,2,7,7,7,1,2,5,2,2,1,5,7,4,6,6,7,4,5,5,5,4,7,6,6,5,FALSE,6,5
12/19/22 15:00,23,Man,NA,Hungary,1721,NA,"It was League Of Legends, I mostly quit playing it.
I was playing it a lot back then like around 3 years ago, basically daily. I like the competitive expect of it. But the game is way too toxic and doesnt only rely on you, but on team of 5.
I didnt enjoy the game because even If you succeed the other random teammates can mess up your game and can also be very toxic let it be your team or the other.",1,NA,5f326ff87342ad019f9f3c1d,2,6,3,2,1,5,4,2,2,6,5,3,4,3,1,5,5,2,5,3,6,5,6,6,4,4,1,4,2,1,2,2,6,2,2,2,5,5,3,3,5,2,1,1,3,3,5,5,2,5,6,5,2,5,2,5,6,6,5,6,6,5,4,7,2,3,5,2,7,6,6,2,2,4,2,1,3,5,2,1,5,2,2,1,2,2,1,1,3,3,2,1,FALSE,2,6
12/19/22 15:00,26,Man,NA,Greece,912,"The game I really enjoyed playing through was Horizon Zero Dawn. It has an excellent story, fantastic graphics and fast paced and rewarding gameplay. I felt like the game really puts you on edge while hunting machine animals",NA,1,NA,5db1bba0e20f58000b8717f6,3,1,2,3,4,2,2,5,2,2,3,2,2,5,1,3,6,6,7,7,6,7,7,7,6,7,7,6,5,6,5,1,2,1,2,1,5,2,1,1,2,1,1,2,2,2,3,5,7,6,6,6,6,7,6,7,6,7,5,7,6,6,2,1,2,1,2,2,1,1,1,1,1,3,1,2,2,6,5,6,6,5,6,1,6,6,6,6,1,6,3,5,FALSE,2,7
12/19/22 15:01,30,Man,NA,Greece,1067,"My most recent video game experience was in the World of Warcraft: Dragonflight. It was the moment I was introduced to the dragonflying feature. I was filled with excitement, as I was learning to handle the dragon I was riding. As I continued to play and getting the handle of the dragonlflying feature I was filled mostly with joy, as the travelling time between quests would be meaningful once again and not just ""get from point A to point B"".",NA,1,NA,610ae3ea1341878837b4e646,2,4,3,4,6,2,2,3,2,4,5,3,2,2,2,4,6,6,6,5,6,6,6,6,6,5,6,4,5,6,5,3,2,3,2,3,5,3,3,2,6,2,2,3,5,2,3,4,6,6,5,6,6,6,5,5,6,6,5,6,6,5,3,2,2,4,2,3,3,3,5,4,3,3,2,5,2,5,4,4,5,4,6,6,4,5,5,5,5,5,4,5,FALSE,2,6
12/19/22 15:03,26,Man,NA,South Africa,2009,State of Decay 2. It's a survival based game where you build your own community and survive in a zombie infested area while recruiting new people who specialize in different things to which they contribute to the community. I feel excited,NA,1,NA,5f49fd29edde0c564e9f83c6,2,6,2,6,5,4,4,7,6,5,5,3,2,3,4,4,7,5,5,7,6,6,6,6,7,6,6,6,4,3,3,5,5,1,2,4,6,3,5,6,2,3,2,4,6,6,7,5,6,6,5,6,6,7,6,6,5,6,6,6,7,5,3,1,2,3,2,2,1,4,3,2,2,2,2,3,2,7,7,5,6,5,6,5,5,4,4,4,5,6,5,3,FALSE,6,6
12/19/22 15:03,25,Man,NA,Poland,524,NA,"The last game I didn't like was Jump King. Apparently, the rules were simple because the idea was to get to the top, but it was extremely difficult. To pass the game to my eye is needed 1000 approaches. I felt very annoyed and angry because I couldn't make progress and tried to calm down every now and then, because I needed cold blood to pass the game.",1,NA,5e3606af9d3f975bebed360b,3,3,2,5,5,3,5,5,3,6,6,4,4,3,4,3,4,4,5,5,4,3,3,4,6,5,5,5,5,5,3,3,4,5,3,5,5,5,4,3,4,1,6,5,4,4,5,5,5,5,3,5,5,3,6,3,5,5,6,5,5,3,4,5,5,5,3,3,5,1,3,5,4,6,3,2,4,2,5,5,4,3,6,4,3,6,5,6,2,5,4,6,FALSE,2,3
12/19/22 15:04,19,Woman,NA,Portugal,2061,NA,It was league of legends. I didn't enjoy it because people were being toxic in the chat. Calling everyone else bad words.I had fun with the overall gameplay but the community makes me feel sad and angry to play.,1,NA,60a44015d0ff9f3d81a1a1c8,3,3,3,6,2,5,5,5,3,3,6,3,6,5,3,3,5,6,3,6,5,5,4,5,5,1,5,3,3,6,5,6,5,2,5,7,5,4,6,6,3,3,7,4,3,3,3,5,7,5,6,5,3,5,5,5,5,5,6,7,7,5,5,7,3,5,5,2,7,6,7,5,5,5,3,3,5,6,5,1,7,5,5,3,6,5,5,5,7,5,5,5,FALSE,7,5
12/19/22 15:05,28,Man,NA,Italy,2007,"I just finished playing Pokémon Violet on the Nintendo Switch console. I'm a Nintendo fan since forever so, despite the fact that recently the company has been releasing at least one game of this brand per year not investing enough time and resources for a good development, I decided to buy this game anyway. I have mixed feeling about this game, because overall I think it's somewhat good: it has an entertaining plot with a decent insight into the characters, an explorable open map and the concept of time paradoxes, that is interesting. Sadly, the flaws are too many and too big to simply enjoy this game: childish difficulty, lazy new Pokémon designs (some of them are good but for the most part they just look like they're made by people with a passion for memes and no imagination) and an horrible and sloppy graphic.",NA,1,NA,61541c473550219fc08dcf6f,6,2,6,5,2,6,5,5,3,2,1,2,2,2,2,6,4,3,2,3,4,3,3,3,5,1,3,4,4,2,2,1,2,1,3,1,5,2,2,3,4,1,1,1,1,3,1,2,3,4,1,2,1,5,4,1,6,2,4,5,5,2,3,5,6,2,5,5,2,2,4,4,3,3,3,4,3,3,4,3,3,2,2,2,3,2,2,2,2,2,2,2,FALSE,1,2
12/19/22 15:09,23,Woman,NA,Poland,2240,"It was Fortnite. I'm really enjoying the new season, especially now that they've added skins from My Hero Academia which is my favorite anime. And it's not only skins, they've also added a mythic weapon, Smash, and it's so good. I really love playing Fortnite lately, feeling very hyped. Can't wait to see what they do next.",NA,1,NA,5f4947794ad3d647e033ab6b,1,1,3,1,1,1,1,1,1,1,3,1,1,1,1,1,5,6,6,6,5,6,5,5,7,5,7,5,4,7,7,1,1,1,1,1,3,1,2,1,1,1,1,1,1,1,1,4,6,6,6,5,5,6,6,6,7,6,6,6,5,6,4,2,1,1,1,2,1,1,2,1,1,1,1,1,1,3,5,5,5,5,2,4,5,5,5,5,5,6,6,6,FALSE,1,6
12/19/22 15:12,23,Man,NA,Portugal,2409,NA,"Call of duty Ghosts
It had lack of story in the campaign and the mechanics where very artificial and did not satisfy me
",1,NA,60ad485b2feef61c9bf2ea31,5,4,5,5,5,4,5,4,5,4,4,4,4,4,4,3,3,5,3,3,4,4,4,3,3,4,4,4,5,3,3,5,4,5,3,5,5,4,4,3,3,4,4,3,3,5,5,3,2,5,4,3,4,4,4,4,5,3,1,3,5,3,3,4,5,3,3,5,5,3,4,3,5,4,3,4,4,3,4,2,4,5,5,4,5,5,5,4,3,4,3,4,FALSE,3,3
12/19/22 15:14,23,Man,NA,Portugal,2764,NA,"I was playing league of legends0, and I couldn't recover from a single mistake early on, no matter what I did after. It was a horrible matchup and the opponent wasnt even good. That just felt horrible",1,NA,602ef205a5c8a3b756be2f70,2,5,3,5,3,4,5,3,4,5,6,2,5,5,2,5,3,4,5,4,3,4,4,3,3,3,5,4,2,2,3,4,6,4,6,5,5,4,6,5,5,1,3,6,5,3,5,5,5,5,4,3,4,5,3,3,4,3,5,6,5,5,5,6,2,5,2,5,6,5,5,5,3,6,2,3,4,2,3,2,3,3,3,3,2,1,3,3,3,5,3,2,FALSE,4,4
12/19/22 15:22,23,Man,NA,Italy,2655,NA,"I can remember very well about Fortnite. It was a boring gameplay, in fact I never played it again. While playing it I felt very awkward and embarassed by many things, especially by people playing it.",3,"I'm a little biased because I hate very much these kinds of games, but sometimes I try them anyway",606f25c909b8c8c57c904dcc,4,4,4,4,4,4,5,4,4,3,7,4,3,3,3,3,3,3,4,5,5,4,3,3,3,3,3,4,4,3,3,6,5,4,4,4,4,1,5,5,3,2,5,4,5,4,3,4,3,3,3,3,4,3,3,5,4,3,4,3,5,3,3,3,4,3,3,4,5,5,5,3,4,3,5,3,4,2,3,3,3,3,3,5,4,4,5,3,4,4,4,4,FALSE,3,3
12/19/22 15:38,27,Woman,NA,United Kingdom of Great Britain and Northern Ireland,475,It was sea of theives . We went around as pirates in a boat and completed missions and also saw other people who were in the game playing live and fought them. I felt a sense of exhileration while playing it.,NA,1,NA,5664b80b4ef50400127da023,4,5,4,6,5,5,4,5,3,3,4,3,4,5,5,3,6,5,4,5,3,5,5,5,5,5,5,3,4,5,4,4,2,3,3,5,2,3,2,4,5,3,3,3,3,4,4,6,5,4,5,5,4,5,5,5,5,4,5,5,4,5,5,3,5,3,3,4,4,5,5,4,4,4,3,2,2,6,4,5,5,4,5,5,3,5,5,5,5,3,3,4,FALSE,4,5
12/19/22 15:46,23,Man,NA,Poland,622,"The game I have recently played and enjoyed was Persona 4 Golden. I really like the characters, the topic of understanding yourself and soundtrack. I got to do several dungeons, and slowly discover a murder story, trying to find out who was the killer. I have really enjoyed my time when doing so.",NA,1,NA,5d1cc0603690a90017b7fde9,5,2,1,5,5,6,1,6,2,1,1,1,1,5,1,2,5,6,6,7,6,7,7,7,6,4,6,5,6,5,6,1,1,1,1,1,3,1,1,1,1,1,1,1,2,1,2,5,7,6,5,7,7,6,6,6,6,6,6,7,6,5,1,3,1,1,1,1,1,1,5,1,1,1,1,1,1,6,6,6,7,6,5,5,6,6,5,5,5,6,5,6,FALSE,1,5
12/19/22 15:48,25,Woman,NA,Mexico,1120,NA,"It was the Naruto game. I was going through a mission but it took me a long time to pass it, I felt very stressed because I lasted almost 1 hour on that mission",1,NA,613a469755c08ab3b9d682ad,3,6,2,3,5,6,3,3,5,5,6,3,3,3,4,3,3,5,5,5,5,5,5,5,5,5,5,5,5,6,5,6,3,5,5,6,3,3,6,6,5,3,5,5,5,4,5,3,5,3,5,5,5,4,5,5,4,3,5,5,5,4,3,3,3,2,2,4,1,2,4,4,2,3,3,3,2,5,5,3,5,5,3,3,5,6,5,4,5,5,3,5,FALSE,6,5
12/19/22 16:00,27,Man,NA,Portugal,1420,NA,"Tomb Raider, nice graphics, animation and sequences, but it was more of the same and really don't like the button based decision making, the first TR were much better.",1,NA,616c3f3a378cb38f3f7ecac3,6,4,3,6,4,6,6,6,6,5,3,5,4,4,5,3,2,4,3,4,4,3,2,3,3,5,4,4,3,3,3,3,5,2,3,4,5,4,5,2,6,3,3,3,3,4,2,4,5,4,5,5,3,5,5,5,6,5,4,5,5,5,4,4,4,3,4,4,3,2,2,4,4,4,4,3,4,4,3,3,4,3,3,4,4,3,4,3,2,3,3,4,FALSE,3,3
12/19/22 16:25,26,Man,NA,Mexico,477,I was playing mario kart 8 on the switch this last weekend. I really enjoyed it because it's a game that i have already played a ton of in the past and at this point I can just zone out and go into autopilot while my mind wanders into other things. It felt really relaxing and also very satisfying to see how fast I can go.,NA,1,NA,5e5c993cd0394c474f7cc502,1,1,1,1,2,1,2,6,4,1,4,1,3,1,1,4,6,6,6,6,6,6,6,6,6,6,6,5,5,7,6,1,1,1,1,1,5,1,4,1,1,1,1,1,1,2,3,6,5,6,5,6,5,6,6,6,7,4,5,6,6,5,3,1,3,1,1,3,1,1,1,3,1,1,1,3,1,3,5,4,5,5,5,5,5,6,5,6,5,5,5,5,FALSE,4,6
1/5/23 4:13,26,Man,NA,Mexico,459,NA,"I played a sand box farming game , based in australia wich was absolutely horrendous , it is called Dinkum, a farming sim game in Steam , I didnt really liked the game pace , it was rushing in a way but absolutely slow on other parameters , it had a really boring grinding mechanic , I didnt liked the game overall",1,NA,5f2faeafe08009000adad51e,7,3,3,7,1,6,6,6,7,2,4,4,1,5,3,6,3,2,2,2,4,3,1,1,7,1,1,2,1,1,2,1,1,1,1,1,5,3,1,1,7,1,1,6,1,6,2,3,3,3,1,1,2,6,6,1,5,1,2,5,5,3,3,2,6,1,1,7,2,1,6,7,1,1,2,1,1,2,2,1,2,1,2,1,2,2,2,3,1,2,1,1,FALSE,2,1
1/5/23 4:14,24,Woman,NA,Australia,440,"My most recent game was Stardew Valley. It is a very peaceful game to play, that is paced well. It is a game about farming and building relationships, friendships and bonds with the town and is a good break from real life stress.",NA,1,NA,63992dfdb718ff049e317ecf,1,1,1,1,5,1,1,4,1,1,1,1,1,1,1,1,7,5,6,6,6,7,1,5,6,5,5,5,5,6,5,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,4,6,6,6,6,6,5,6,6,6,5,6,5,6,4,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,5,5,5,5,5,6,5,5,6,6,5,5,5,4,6,FALSE,1,5
1/5/23 4:14,25,Man,NA,France,495,"i felt awesome, it was subnautica a played it some few days ago",NA,1,NA,5cd0909f6e2d5800163ed5de,5,5,2,6,5,4,5,5,5,4,2,5,5,6,5,3,5,6,5,5,5,4,4,7,4,5,5,5,4,4,4,5,3,3,3,6,5,5,5,6,4,1,2,4,4,4,5,5,5,5,5,4,5,5,2,5,5,5,5,4,5,7,4,4,5,2,5,5,1,4,5,7,5,1,5,4,5,2,5,5,4,4,5,5,5,4,4,3,4,4,4,4,FALSE,5,4
1/5/23 4:14,22,Man,NA,Portugal,549,"I was playing Minecraft. I was building some structures. I felt relaxed when playing the game, like I could just zone off for a bit, and do whatever my imagination told me.",NA,1,NA,61322ded17b839a785a4360a,1,3,3,5,2,2,2,1,2,4,5,2,3,5,1,6,6,7,4,5,6,6,5,6,7,1,5,5,6,5,5,4,2,1,2,1,2,2,4,2,2,2,1,4,5,3,3,2,6,3,6,6,4,5,6,6,4,6,6,5,5,5,2,2,2,1,1,2,1,1,1,3,1,1,1,2,1,5,5,5,6,4,5,5,4,5,5,5,3,5,5,6,FALSE,5,6
1/5/23 4:17,20,Man,NA,Portugal,677,NA,"I was playing escape from tarkov, i had just killed 3 persons and had their loot, i then looked at the map, i took my eyes out of the screen for like 5 seconds and i was shot and lost everything, i felt anger and disbelief",1,NA,5f823a9879e10536650a3d81,2,2,3,2,6,3,2,2,3,3,3,3,3,2,3,2,5,5,6,5,5,5,6,6,5,6,6,5,5,6,5,3,3,2,3,3,3,3,5,5,3,2,3,3,4,3,4,6,6,5,6,5,6,6,5,5,4,6,6,6,6,6,3,2,2,2,2,4,3,3,3,3,3,3,3,3,3,5,2,6,4,5,2,5,5,5,6,5,5,5,5,5,FALSE,5,6
1/5/23 4:17,25,Man,NA,Hungary,603,NA,"path of exile
felt bored
I didn't feel like playing for another 10 hours just to get to the fun part.
Since every 4 months there is a huge update that requires making a new save and completing the campaign. I have over 1000 hours in the game and played the campaign at least 10 times already.
",1,NA,5f7460857c789f200efba7dc,6,7,6,7,7,6,1,7,7,6,2,1,5,6,4,7,6,4,7,7,6,6,5,7,1,4,4,6,3,4,7,1,5,1,1,1,7,1,4,7,7,1,1,5,1,7,5,7,7,4,6,6,2,6,1,6,5,7,4,5,6,4,1,7,4,1,6,7,7,1,7,7,5,1,4,1,4,1,6,1,1,1,4,4,1,1,1,1,5,5,1,1,FALSE,1,5
1/5/23 4:17,21,Man,NA,Portugal,648,"Call of duty warzone, we won our first game as a team i felt joy and accomplished that moment",NA,1,NA,6026f1c19366fc4778bfd055,2,1,3,3,5,3,1,5,2,1,5,2,4,3,4,3,6,4,5,5,5,6,5,6,5,2,6,5,4,4,4,1,4,2,2,5,5,2,3,2,3,2,2,4,4,2,4,4,5,6,5,5,4,6,5,6,6,6,5,5,5,6,4,7,5,1,5,1,6,6,4,1,4,4,4,2,4,2,2,3,4,4,3,4,4,5,4,3,1,4,2,4,FALSE,2,6
1/5/23 4:17,21,Man,NA,Chile,646,NA,"I played pokemon, I was looking for a specific ""shiny pokemon"" for more than 1 hour but I couldn't find it. I felt bad, disappointed that I couldn't find it and upset that I was ""wasting"" my time.",1,NA,60919879ea37bb34d691b118,5,1,1,5,6,5,1,4,4,5,6,1,1,5,1,5,5,7,7,7,4,7,1,6,7,5,7,2,4,1,5,1,1,6,3,5,5,5,3,6,3,1,1,5,4,3,3,5,5,4,4,3,5,4,3,3,6,5,5,5,4,5,4,1,4,4,1,4,1,4,4,3,1,1,1,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,FALSE,2,6
1/5/23 4:18,50,Man,NA,United States of America,598,NA,madden 23... game just sucks... franchise mode got erased by EA,1,NA,5997b3f8d0bcd10001dd902a,2,3,1,7,6,7,6,2,2,2,5,5,3,2,2,5,7,3,7,6,6,7,7,6,5,5,6,6,1,3,4,2,2,2,2,3,7,2,5,4,3,1,3,5,3,2,3,3,7,6,6,7,6,7,5,6,7,6,6,6,6,6,4,2,3,2,3,3,2,2,2,3,2,6,7,3,3,3,5,1,3,4,2,4,5,4,2,3,5,6,4,2,FALSE,3,7
1/5/23 4:18,19,Man,NA,Mexico,686,"the last game while i play is until dawn and the i enjoyed about the game is the chance what i have about i took the line of the history, is a interactive history with a lot of the ends and i enjoy that, i enjoy the feel the game causes, because i feel what im the protagonist.",NA,1,NA,613d29aada87f03178651c26,2,4,3,4,7,5,3,4,4,5,6,5,4,6,5,3,6,5,3,5,5,7,7,6,6,4,4,4,5,5,4,4,6,6,6,6,5,7,4,3,5,5,4,3,4,7,6,6,5,1,6,7,4,4,4,6,7,4,4,6,4,5,3,4,5,4,1,5,7,4,1,1,5,3,4,5,3,7,7,6,5,7,5,5,4,4,4,4,5,7,6,4,FALSE,6,7
1/5/23 4:19,28,Man,NA,Poland,557,"Just to commemorate old times, I played Call of Duty 2, the original legend... It was a classic S&D game, although I got a bit rusty with my aiming skills, the game was still super fun to play even after ~10 years",NA,1,NA,5fcbd87e70a25c99595f012d,4,1,2,3,4,4,2,4,3,3,3,3,3,3,2,3,5,5,4,5,5,6,5,7,6,5,6,4,5,5,5,4,2,3,2,3,5,3,6,4,5,2,3,2,2,1,4,4,5,4,5,6,6,5,6,5,5,3,4,4,5,5,3,4,1,1,1,2,3,1,3,1,3,5,2,2,3,5,6,5,6,6,4,6,6,6,6,3,5,5,5,5,FALSE,5,5
1/5/23 4:20,22,Man,NA,Portugal,657,NA,The game was New World . I felt disappointed since the game was very boring. The leveling was way too long and enemies were  the same so the game felt repetitive during levelling.,1,NA,5c1b822abdb7e80001834a09,3,6,6,5,3,5,2,4,6,5,7,2,1,3,2,7,5,4,4,6,5,6,6,6,6,2,2,4,2,1,1,5,2,5,2,2,6,5,4,4,2,2,3,5,7,5,6,2,4,2,2,5,2,3,2,6,5,6,3,4,6,4,6,4,7,2,5,7,1,1,2,3,1,3,3,2,4,1,2,2,2,1,1,2,4,1,2,3,2,2,2,2,FALSE,3,6
