RecordedDate,age,gender,gender_5_TEXT,country,duration,condition,recallText,trust,trust_3_TEXT,PROLIFIC_PID,af01,af02,af03,af04,af05,af06,af07,af08,af09,af10,af11,af12,af13,af14,af15,af16,as01,as02,as03,as04,as05,as06,as07,as08,as09,as10,as11,as12,as13,as14,as15,cf01,cf02,cf03,cf04,cf05,cf06,cf07,cf08,cf09,cf10,cf11,cf12,cf13,cf14,cf15,cf16,cs01,cs02,cs03,cs04,cs05,cs06,cs07,cs08,cs09,cs10,cs11,cs12,cs13,cs14,cs15,rf01,rf02,rf03,rf04,rf05,rf06,rf07,rf08,rf09,rf10,rf11,rf12,rf13,rf14,rf15,rs01,rs02,rs03,rs04,rs05,rs06,rs07,rs08,rs09,rs10,rs11,rs12,rs13,rs14,rs15,wave,possibleCareless,cf08_dup,as07_dup,rs10_dup,cf01_dup
1/31/23 17:46,33,Man,NA,South Africa,794,NA,"I played a first person shooter called Valorant, I played for about 2 hours. My emotions varied during the games. Since its an online team game you have other people to deal with, you might be in a good state of mind but some others might be toxic, eventually you start a new game and you have adopted the toxic tendencies of the former game. Sometimes I felt really good, top of the world doing well and being a team leader, sometimes I felt helpless and frustrated, my great mood before switching on the game had vanished and even after I switched it off I still had bitterness in my heart. We essentially lost most games",NA,NA,613473015fb01b6f155fee05,1,7,4,2,5,6,5,5,5,7,5,NA,6,5,5,5,3,NA,NA,5,4,7,7,7,7,5,7,NA,4,5,5,6,7,3,7,7,3,2,7,6,NA,NA,6,4,7,2,2,5,5,7,7,7,7,5,5,7,6,7,7,7,6,NA,6,4,NA,5,3,3,7,3,7,NA,NA,NA,NA,6,NA,4,6,3,3,2,NA,NA,2,3,3,NA,5,6,3,3,1,FALSE,NA,NA,3,6
1/31/23 17:46,28,Woman,NA,Germany,691,NA,"Genshin Impact. I made some daily quests, and continued with the world quest. I like playing this game, because it has interesting story, I like the graphics and music. I can kind of relax playing this game. Simultaneously, on some days it could be difficult to play, because I'm so tired from work, so have no power to do anything else... But playing this game is pleasure for me, and I don't want to make it my unfavorite game by playing it, when I have no will and no power. I want to enjoy the story, the picture, the sound.",NA,NA,629628571ae772e49127cd69,5,5,4,5,5,5,4,6,6,6,7,NA,3,1,2,5,6,NA,NA,1,4,5,7,5,7,5,6,NA,4,5,4,5,4,5,4,3,6,3,5,6,NA,NA,5,4,5,4,3,4,5,4,4,5,6,5,5,4,5,4,4,4,3,NA,5,4,NA,6,2,2,3,2,6,NA,NA,NA,NA,5,NA,5,6,5,3,3,NA,NA,5,2,4,NA,3,5,4,4,1,FALSE,NA,NA,4,7
1/31/23 17:46,23,Man,NA,Mexico,1041,NA,"I was playing Halo Infinite multiplayer, usually i was investing my time in solo story games but i decided to try the infinite multiplayer since it was free to play. i got totally demolished, pretty frustrating btw but at the same time i guess now days there's a lot of competition since almost every games that comes out is a live service",NA,NA,61622f58f16ad6d00e51683b,2,2,3,5,2,2,4,2,2,2,4,NA,2,4,3,2,2,NA,NA,2,3,4,3,7,3,2,4,NA,2,3,4,6,3,3,3,4,4,4,3,7,NA,NA,5,6,6,4,3,4,4,2,2,3,3,2,4,4,1,2,4,4,4,NA,3,2,NA,3,1,3,2,1,1,NA,NA,NA,NA,2,NA,1,2,4,4,2,NA,NA,2,3,3,NA,2,2,4,3,1,FALSE,NA,NA,4,6
1/31/23 17:47,32,Woman,NA,Czech Republic,869,NA,"I play MMORPG several hours a week, it is a slow progress game that requires a lot of time investment and planning in advance. In the most recent time I was exploring islands at vast ocean map and gathering knowledge about locations and NPCs there. It was a relaxing time and I learned some new information about the game.",NA,NA,5c85883136f2450001c86ba9,5,3,1,5,5,5,6,5,5,2,7,NA,3,3,2,5,6,NA,NA,6,5,5,6,5,6,6,6,NA,5,5,5,3,2,2,1,3,5,3,3,2,NA,NA,5,3,5,3,5,6,7,6,6,5,7,6,5,6,5,6,6,7,6,NA,3,3,NA,3,3,4,5,3,5,NA,NA,NA,NA,2,NA,2,3,3,4,3,NA,NA,4,2,3,NA,5,5,3,2,1,FALSE,NA,NA,3,3
1/31/23 17:47,21,Man,NA,Mexico,1178,NA,"Currently I am playing Valheim and even thought i am used to adventure and sandbox games, it was quite difficult, i do not know if is beacuse i am getting older and having a part time job gets on the way or it is just me how don´t like game anymore. Just as the case of Valheim i have had several experiences like that one.",NA,NA,613fe2a5006f279c2ebd780d,3,5,1,4,1,2,2,2,2,2,5,NA,2,2,2,5,6,NA,NA,5,6,4,5,6,7,6,3,NA,4,3,5,2,5,2,2,6,3,2,4,1,NA,NA,2,5,5,2,3,6,4,3,3,3,5,5,4,6,4,4,6,4,5,NA,5,3,NA,4,4,4,1,1,4,NA,NA,NA,NA,3,NA,6,2,2,4,2,NA,NA,4,3,4,NA,2,3,5,5,1,FALSE,NA,NA,2,2
1/31/23 17:47,35,Man,NA,Portugal,799,NA,"The most recent game I've played for at least 20 minutes is Fallout 4. I was literally playing it when I received the notification for this study. I was currently at the top of a tower, scouting a place I need to go through, killing raiders from a distance so that I would have an easier time when going through the place. I was feeling tense but enjoying the gameplay and the fact that I had to be stealthy and smart about it so that I wouldn't be overwhelmed by enemies. The game was providing a good escape from my daily responsibilities.",NA,NA,6148bfc30aaff83ef4e878b1,4,1,3,7,3,5,3,5,1,1,5,NA,2,6,1,5,5,NA,NA,5,4,5,5,5,6,4,6,NA,2,3,3,3,3,3,3,4,5,1,6,4,NA,NA,5,5,5,4,5,4,5,5,5,4,5,5,4,4,5,3,5,5,5,NA,7,2,NA,5,5,3,1,3,5,NA,NA,NA,NA,5,NA,7,3,1,5,3,NA,NA,1,1,1,NA,5,4,1,1,1,FALSE,NA,NA,1,3
1/31/23 17:47,21,Man,NA,Poland,764,NA,"I was playing Rainbow Six Siege with my friend. We're pretty new to the game, so it's a lot of fun to play and do things so stupid that more experienced enemies wouldn't expect it. In this way, we were able to kill them in an unusual way. It was very fun and I can't wait to play again in a few days.",NA,NA,5f52709068e37c52492decd4,2,1,3,2,5,1,5,2,2,1,4,NA,1,2,4,1,7,NA,NA,5,6,7,7,7,7,6,5,NA,2,2,5,3,2,3,1,2,2,2,3,2,NA,NA,3,3,2,1,2,5,6,5,6,7,5,4,6,6,3,6,6,6,5,NA,3,4,NA,1,1,3,5,2,5,NA,NA,NA,NA,3,NA,5,3,3,6,3,NA,NA,2,5,3,NA,5,2,4,3,1,FALSE,NA,NA,2,3
1/31/23 17:47,18,Man,NA,Mexico,816,NA,"The game was Don't Starve Together, your only objective is to survive, it is incredibly hard and it made me feel frustrated at times",NA,NA,5f2ccbf8afada41f01235425,4,2,3,4,4,3,4,3,7,3,6,NA,2,2,1,4,5,NA,NA,5,4,5,6,5,6,4,6,NA,6,4,4,4,5,5,3,5,6,3,5,4,NA,NA,4,4,6,3,5,5,5,4,5,5,5,5,4,4,4,4,5,5,5,NA,2,2,NA,2,2,2,2,2,2,NA,NA,NA,NA,2,NA,6,5,4,6,5,NA,NA,5,5,5,NA,5,4,4,5,1,FALSE,NA,NA,5,4
1/31/23 17:47,26,Man,NA,South Africa,1022,NA,The most recent game I have played is PUBG Mobile. I played in the team death match mode. Me and my teammates won that round so I felt good. I was getting shot at quite a bit so that was not that great but overall I enjoyed myself.,NA,NA,60b240b5ea9091ab2f12568b,1,1,4,1,1,1,1,1,1,1,1,NA,1,1,1,1,7,NA,NA,4,6,6,7,7,7,5,7,NA,4,4,7,5,1,1,1,1,2,1,1,4,NA,NA,1,1,1,1,1,4,6,5,6,7,6,6,3,7,6,6,7,6,6,NA,2,1,NA,1,1,2,1,1,1,NA,NA,NA,NA,1,NA,4,5,4,5,5,NA,NA,6,6,6,NA,6,6,7,7,1,FALSE,NA,NA,5,1
1/31/23 17:47,23,Woman,NA,Italy,839,NA,It was the Lord of the rings for playstation 2. In this videogame I controlled frodo and I needed to fight monsters in order to take the ring to monte fato,NA,NA,5cac8aad785bb400156d3431,6,2,3,5,7,2,7,6,6,2,5,NA,3,3,3,5,4,NA,NA,6,7,4,4,4,3,2,7,NA,4,5,4,3,5,2,1,4,5,2,4,3,NA,NA,5,2,5,5,6,4,6,6,5,5,6,6,6,6,7,7,6,7,6,NA,2,3,NA,2,1,4,1,1,2,NA,NA,NA,NA,1,NA,5,4,2,3,2,NA,NA,3,2,1,NA,3,2,3,1,1,FALSE,NA,NA,4,3
1/31/23 17:47,20,Woman,NA,Poland,852,NA,"Phasmophobia, a little scary, but when you play few games you get used to it and it does'nt scare you anymore (or just a bit). Ghosts hunting and trying to kill you, you have to collect evidence about which ghost it is. It's fun when you play with friends like i do, but scary when you play alone, so i don't do that.",NA,NA,601ddab3d1b8f21ea2f22865,2,1,2,6,3,2,3,3,2,1,7,NA,2,1,2,4,7,NA,NA,2,2,4,7,7,6,2,3,NA,3,1,1,7,7,5,7,5,7,3,7,7,NA,NA,5,5,3,6,3,2,7,4,2,2,5,4,3,6,2,5,2,7,7,NA,1,4,NA,2,1,2,1,1,1,NA,NA,NA,NA,1,NA,1,5,4,6,5,NA,NA,1,2,2,NA,5,5,5,2,1,FALSE,NA,NA,1,7
1/31/23 17:47,26,Man,NA,Mexico,544,NA,"The most recent game I played is Need for Speed, it's a very entertaining and fun racing game. I bought it a few weeks ago and I've enjoyed it a lot.",NA,NA,5f320f52f0468e14718b7f7a,1,1,1,1,4,1,1,6,5,1,6,NA,1,1,1,2,7,NA,NA,7,7,7,7,7,7,5,7,NA,6,7,7,2,1,1,1,5,5,1,1,1,NA,NA,3,2,2,6,1,6,7,7,5,6,7,7,7,6,7,7,7,7,7,NA,5,5,NA,5,2,2,3,1,1,NA,NA,NA,NA,1,NA,3,5,3,3,4,NA,NA,6,7,5,NA,6,7,6,6,1,FALSE,NA,NA,5,1
1/31/23 17:47,22,Man,NA,Poland,824,NA,Minecraft. I was mining in a cave. I found a lot of resources. I felt immersed in the game.,NA,NA,5e984c6428d7fb04c21a3bf5,5,1,3,3,6,2,2,3,2,2,2,NA,2,2,2,3,6,NA,NA,7,5,6,6,6,6,5,6,NA,6,2,5,3,2,2,2,2,5,2,2,2,NA,NA,2,2,2,2,2,6,6,6,6,6,6,6,6,5,5,5,7,6,6,NA,5,2,NA,2,3,6,2,2,4,NA,NA,NA,NA,6,NA,3,2,3,2,2,NA,NA,2,4,4,NA,5,3,2,4,1,FALSE,NA,NA,2,2
1/31/23 17:47,38,Woman,NA,Germany,712,NA,"Cuphead. That is challenging, beautiful and very entertaining! game It's a quite hard game, but the atmosphere (music, artwork, story, characters) lowers the frustration factor.",NA,NA,60db48099908c7d72bf04ee0,4,3,3,5,7,3,3,4,3,2,5,NA,2,3,2,1,4,NA,NA,5,5,6,6,5,4,5,6,NA,4,5,7,3,2,4,2,4,4,1,5,2,NA,NA,3,3,5,3,3,7,6,7,7,7,7,5,5,5,5,7,7,7,7,NA,2,4,NA,1,1,4,1,4,1,NA,NA,NA,NA,2,NA,3,6,3,4,7,NA,NA,7,7,7,NA,4,7,7,5,1,FALSE,NA,NA,7,2
1/31/23 17:47,42,Man,NA,Spain,855,NA,"It was Eurotruck Simulator and, in the game, you are a truck driver who has to move different things from one place to another. In this case I don't remember wich was my destination.",NA,NA,60703c1f8af049d40a5df5f3,3,2,1,5,4,1,2,5,1,1,1,NA,1,1,2,3,6,NA,NA,5,6,6,4,5,4,5,6,NA,4,2,5,1,1,1,1,2,1,1,1,1,NA,NA,1,2,1,2,1,6,7,5,7,6,6,7,7,6,6,7,7,7,6,NA,3,4,NA,1,1,1,1,1,1,NA,NA,NA,NA,3,NA,6,5,6,6,5,NA,NA,6,5,5,NA,3,4,5,5,1,FALSE,NA,NA,5,1
1/31/23 17:48,32,Man,NA,Italy,841,NA,"I played a game called Bloodstained, a homage to past titles in the Castlevania series. I had already beaten the game last week but I wanted to go back in to obtain a few remaining achievements, so I used a guide to go back in areas that I had already explored to tackle content that I had missed.

As far as ""what happened"" goes it was mostly ""ticking off boxes"", so to speak, exploring a few areas and obtaining items that I had missed. There was very little challenge involved as my character was pretty close to being maxed out in power.

I felt pretty good while playing it as it was pretty satisfying to work my way towards fully completing the game and obtaining 100% of the game's achievements. It didn't take too much of my time and I didn't need to give the task my full attention, so I also listened to a podcast on the side.",NA,NA,60190c01c8f8bb0009098cda,2,1,3,2,3,2,2,3,2,1,2,NA,1,1,1,4,5,NA,NA,5,6,5,6,6,6,1,6,NA,5,5,4,1,1,1,1,1,2,1,2,1,NA,NA,1,2,2,3,1,5,5,6,5,4,6,6,5,5,6,5,5,5,5,NA,1,3,NA,1,1,4,1,1,1,NA,NA,NA,NA,1,NA,2,1,1,2,1,NA,NA,1,1,1,NA,1,1,1,1,1,FALSE,NA,NA,1,1
1/31/23 17:48,29,Man,NA,Hungary,682,NA,"It was Medieval 2 Total War BOTET mod, I have been playing with Karaz Ankor (Dwarfs), I have finally managed to rout the Ogre Kingdoms, who have been plaguing me for quite some time. Meanwhile on a different front I have mostly destroyed the Skaven.",NA,NA,5a945d966475f900019fac27,5,5,1,5,5,2,4,3,3,3,2,NA,1,5,3,6,6,NA,NA,5,7,6,6,7,5,5,7,NA,7,6,5,1,5,2,1,1,5,1,1,1,NA,NA,2,2,2,2,5,3,6,7,6,7,7,6,6,6,7,5,6,6,7,NA,1,1,NA,1,1,1,1,1,4,NA,NA,NA,NA,2,NA,6,6,2,6,6,NA,NA,4,4,4,NA,5,6,5,3,1,FALSE,NA,NA,4,1
1/31/23 17:48,26,Man,NA,Poland,865,NA,"Last time I played a ""Valheim"" with my friend, his father and his brother. We wanted defeat last boss in ""Mistlands"". We had a lot of fun when all of us had died in game and we had to fight 3 times again.",NA,NA,5f04832a88d913093f1b8dc1,6,1,1,1,1,1,1,3,2,1,2,NA,2,1,6,2,7,NA,NA,1,6,6,7,7,7,5,7,NA,6,6,7,1,7,1,1,1,2,1,1,1,NA,NA,1,1,1,1,1,6,6,6,6,6,6,6,6,7,6,6,6,6,6,NA,1,5,NA,1,2,1,1,1,1,NA,NA,NA,NA,1,NA,5,6,7,6,5,NA,NA,6,6,7,NA,7,5,6,7,1,FALSE,NA,NA,6,2
1/31/23 17:48,27,Man,NA,Spain,957,NA,"I play a mobile game called Age of Frostfall on a daily basis. In the game I develop my city and my army little by little, and I enjoy watching my city grow and become more powerful. Playing it helps me to relax and I feel very strategic.",NA,NA,5fae9ec53e25ee06dac48e01,1,1,1,1,1,1,4,1,3,5,7,NA,1,1,1,3,7,NA,NA,7,7,7,7,4,7,1,4,NA,1,1,1,1,1,3,1,1,7,1,7,1,NA,NA,1,1,7,7,1,7,7,4,7,1,7,4,7,4,4,7,7,7,7,NA,4,4,NA,1,1,7,3,4,7,NA,NA,NA,NA,7,NA,1,4,7,1,1,NA,NA,1,1,1,NA,4,4,1,1,1,FALSE,NA,NA,1,1
1/31/23 17:48,25,Man,NA,Hungary,818,NA,It was world of warcraft. I usually play this game for a few hours every day to relax and to talk with my friends. We usually have 2-3 night a week when we gather as 25 people to clear raids.,NA,NA,5c88d569d47e6a0001a6192a,2,6,2,2,2,4,4,6,5,2,2,NA,4,2,3,2,6,NA,NA,5,5,6,5,6,7,5,7,NA,5,4,5,1,2,2,2,2,3,2,3,3,NA,NA,2,2,3,1,2,6,7,5,6,5,7,6,5,6,6,5,5,6,6,NA,2,2,NA,2,2,3,5,2,6,NA,NA,NA,NA,3,NA,5,5,4,5,6,NA,NA,6,5,6,NA,6,5,5,6,1,FALSE,NA,NA,6,1
1/31/23 17:49,21,Man,NA,Portugal,1128,NA,"The game I have been playing in the last couple weeks is The witcher: enhanced edition (the first game of the series). Even though many people in the community say the game fell off with time, I think that the action-adventure style and the open world are very well built, it has a deep and interesting lore, and the combat mechanics, although clunky and not intuitive at times, are very different from any other game I have played similar to this one. The time based attacks to form combos depending on the main character's abilities is very interesting, and I really like the sign and potion gimmicks. Overall, I have been really enjoying the game.",NA,NA,5f2c8d4334a79d06cb136702,2,3,2,2,2,3,1,3,1,2,6,NA,2,2,3,2,5,NA,NA,7,6,7,5,6,6,7,5,NA,6,3,7,2,4,2,2,4,5,2,2,1,NA,NA,2,2,2,1,1,5,6,6,5,7,6,6,5,6,6,5,6,6,6,NA,1,1,NA,5,2,1,1,5,1,NA,NA,NA,NA,6,NA,5,5,6,6,5,NA,NA,4,6,5,NA,6,6,5,5,1,FALSE,NA,NA,6,2
1/31/23 17:49,40,Man,NA,Portugal,967,NA,"I played Dungeon of the Endless less than a week ago. Each game is procedurally generated and there is ""permadeath"". This was a particularly good run (actually my best so far). I almost got to the highest floor on the dungeon. I liked my team of four characters, and although I even ""empathized"" with them (read their game biographies and everything), whenever there was a chance to replace one of them for strategic reasons, I did. After all I had a goal. Curiously, I died in a floor where I had been particularly lucky with the loot I found.",NA,NA,5ec3a1a6e0ceef2078de1799,2,2,3,2,2,2,1,2,1,2,4,NA,2,5,1,2,6,NA,NA,4,6,6,6,6,6,5,4,NA,6,5,5,2,5,2,2,2,5,2,2,2,NA,NA,2,2,4,2,4,5,6,5,5,6,6,5,5,5,5,6,5,5,6,NA,4,1,NA,1,1,4,1,1,4,NA,NA,NA,NA,2,NA,4,5,4,6,5,NA,NA,4,4,4,NA,4,5,4,4,1,FALSE,NA,NA,4,2
1/31/23 17:49,27,Man,NA,South Africa,1073,NA,"Just a few hours ago I played Fifa 22 on my Playstation 4, I was playing career mode where I controlled a team in a League season and look to get promotion to the top division. I played about 15 matches today which is more than 20 minutes. I felt like I was a real manager when playing it, I felt like I was in the game itself which brought a good mood for me.",NA,NA,60ebf5b2734c2708321b94c5,2,2,1,1,5,2,2,2,2,2,2,NA,1,5,3,1,6,NA,NA,6,6,6,6,7,6,6,6,NA,5,7,6,1,2,2,1,4,2,1,2,1,NA,NA,3,3,5,2,3,7,7,6,6,7,6,6,6,6,6,6,7,7,6,NA,2,3,NA,1,2,3,1,1,2,NA,NA,NA,NA,2,NA,5,6,4,5,6,NA,NA,7,7,7,NA,6,7,5,5,1,FALSE,NA,NA,6,1
1/31/23 17:49,23,Woman,NA,Mexico,870,NA,"I played Mario Kart, on the nintendo Switch, with my brother. We were playing the grand prix, and fighting to get first place. Sometimes I would win, and sometimes not, overall it was very fun and an enjoyable experience, the rivalry was kind of motivating to keep playing",NA,NA,60fed3d892fa85f71f759543,4,1,2,1,1,2,4,4,3,2,2,NA,2,1,2,1,5,NA,NA,4,5,5,4,4,1,4,5,NA,6,4,2,2,2,1,2,2,2,2,4,2,NA,NA,2,1,2,4,4,5,6,5,6,3,6,6,6,5,6,6,5,6,6,NA,3,4,NA,2,4,4,2,1,4,NA,NA,NA,NA,4,NA,1,2,2,5,4,NA,NA,2,4,4,NA,4,5,5,4,1,FALSE,NA,NA,4,2
1/31/23 17:49,35,Man,NA,Poland,974,NA,"God of War - ys adventure/action rpg. You play as God-Kratos, who after death of his wife. Take her ashes and together with his son go to journey to split her ashes from the top of mountain. Its long road full of danger and adventures.",NA,NA,5f3006e1a760660769bd6930,2,2,2,2,2,2,3,2,5,2,2,NA,2,2,3,2,5,NA,NA,3,5,6,5,2,5,5,6,NA,5,4,5,4,2,2,2,2,2,1,2,2,NA,NA,2,3,2,3,2,5,5,5,6,5,6,5,5,6,6,5,6,6,5,NA,3,4,NA,1,2,1,1,1,2,NA,NA,NA,NA,1,NA,5,5,4,5,4,NA,NA,4,4,6,NA,4,4,4,5,1,FALSE,NA,NA,5,2
1/31/23 17:49,39,Man,NA,Greece,853,NA,"The last video game I played was a stealth game, called Dishonored. It played during the weekend and I usually do so in order to relax. I felt calm and able to unwind. In the video game I stay mostly hidden and I try to not be spotted by enemies.",NA,NA,5d8c9182bc22d700191aef2b,5,1,3,5,5,2,5,5,1,1,5,NA,5,6,2,3,6,NA,NA,6,6,6,5,6,7,5,5,NA,4,3,4,2,5,1,1,2,2,1,5,1,NA,NA,2,3,3,1,6,5,6,7,5,6,6,6,6,6,6,6,6,7,7,NA,5,1,NA,2,3,2,1,4,6,NA,NA,NA,NA,7,NA,5,3,4,6,5,NA,NA,2,3,2,NA,1,3,1,2,1,FALSE,NA,NA,3,1
1/31/23 17:50,28,Man,NA,Poland,1015,NA,I was really pulled in the main storyline in the Red Dead Redemption 2. Artur's death totally destroyed me... I couldn't pull away from this game untill I finished the main storyline. I think about this game a lot,NA,NA,60ec1eca30581c200a01370c,3,1,1,4,5,2,2,3,5,2,3,NA,7,6,6,3,7,NA,NA,6,7,7,7,7,7,3,2,NA,6,2,7,3,4,2,2,3,4,1,4,2,NA,NA,1,1,2,3,3,5,6,5,4,6,7,6,6,6,6,7,5,6,6,NA,4,2,NA,4,1,1,1,4,4,NA,NA,NA,NA,3,NA,7,7,6,7,7,NA,NA,7,6,6,NA,7,7,6,6,1,FALSE,NA,NA,6,3
1/31/23 17:50,24,Man,NA,South Africa,1166,NA,"The most recent time I played a video game was last weekend , the console was an xbox and the game was Fifa 2023 , I felt very happy but most importantly I felt very relaxed and calm while playing it was as if the game was drawing out all my concern's and stress.",NA,NA,61347b1fcf74ba622922fb48,3,2,5,4,2,2,3,1,4,1,4,NA,2,2,4,5,7,NA,NA,4,6,7,6,7,7,3,6,NA,6,6,4,3,2,2,2,2,3,2,4,3,NA,NA,1,1,2,2,2,2,5,6,5,7,5,6,6,6,6,6,6,7,7,NA,2,2,NA,2,1,5,5,4,2,NA,NA,NA,NA,7,NA,2,4,4,2,4,NA,NA,4,3,4,NA,5,5,4,4,1,FALSE,NA,NA,4,3
1/31/23 17:51,27,Man,NA,Portugal,523,NA,"The last game i played was The Binding of Isaac. The goal was to have fun and distract a bit. I had fun, altough the game is a bit stressful.",NA,NA,61379ceb225d6a082491434a,4,1,6,7,5,2,4,4,6,5,5,NA,1,1,7,2,6,NA,NA,5,6,7,6,6,7,5,5,NA,4,4,6,2,7,6,3,1,7,5,7,6,NA,NA,5,6,6,2,7,6,5,6,2,6,6,5,4,6,5,6,6,7,6,NA,5,4,NA,1,1,7,1,1,4,NA,NA,NA,NA,1,NA,1,1,2,2,1,NA,NA,2,1,2,NA,3,1,1,2,1,FALSE,NA,NA,1,6
1/31/23 17:51,30,Man,NA,Greece,479,NA,The last game I played was Abzu. It's a game about the environment where you swim unter the sea with sea creatures. I felt very relaxed and my mind was in peace. I didn't have any other thoughts I was focused only to the game and I was feeling good.,NA,NA,5fd8e74e10a1dd0008704932,1,1,2,1,1,1,1,1,1,1,1,NA,1,1,1,1,5,NA,NA,1,6,4,5,4,6,1,6,NA,5,3,4,1,1,1,1,1,1,1,1,1,NA,NA,1,1,1,1,1,4,6,4,2,5,4,6,6,4,6,6,5,5,6,NA,1,1,NA,1,1,1,1,1,1,NA,NA,NA,NA,1,NA,3,4,1,4,1,NA,NA,2,1,1,NA,2,4,2,1,1,FALSE,NA,NA,1,1
1/31/23 17:51,21,Man,NA,South Africa,997,NA,"The video game is called Grand Theft Auto where I play as a gangster who goes around in a rampage like mission to collect money, hijack cars etc. The game is really fun and gets me to relax after a long day at work since I am part-timing at the moment. The game had me relax and just spend some time alone.",NA,NA,60da7f38979f2185dcceb258,5,1,1,4,5,1,3,4,5,1,2,NA,1,2,3,2,7,NA,NA,5,5,7,6,6,7,3,4,NA,4,3,4,1,2,1,1,3,3,1,1,1,NA,NA,1,3,1,1,3,4,5,6,4,6,5,7,6,6,7,6,7,7,6,NA,6,4,NA,4,1,5,5,3,5,NA,NA,NA,NA,5,NA,3,1,3,2,4,NA,NA,2,2,3,NA,5,2,2,3,1,FALSE,NA,NA,2,1
1/31/23 17:51,22,Man,NA,Poland,1006,NA,"Recently I played Company of Heroes 2. It is a real-time strategy in the realities of World War II created by relic. When I play this game, I can forget my problems because this game requires a lot of attention.",NA,NA,5fa5475db7f92d232bd5a47e,6,5,3,3,4,4,3,2,4,3,5,NA,4,5,2,2,7,NA,NA,5,6,6,7,7,5,4,6,NA,3,4,5,5,4,4,3,1,3,3,4,4,NA,NA,5,3,4,2,4,6,5,4,5,4,4,4,5,6,5,6,5,5,3,NA,2,2,NA,2,3,2,5,4,5,NA,NA,NA,NA,3,NA,6,3,6,6,5,NA,NA,1,1,1,NA,5,6,4,1,1,FALSE,NA,NA,1,5
1/31/23 17:51,23,Man,NA,Denmark,879,NA,"the last game i have played was League of legend. It was 2 days ago.i played some non-ranked game to have some fun. The game went smoothly. I won all of them as i remember. I was feeling kinda ok. it wasn't like i head the best time of my life, it was just ok",NA,NA,61073ceb4e33b93c227e48f9,4,5,6,5,2,3,3,4,4,2,5,NA,3,1,2,4,5,NA,NA,4,4,4,5,4,5,1,5,NA,1,1,1,5,4,3,4,3,5,3,5,3,NA,NA,5,5,4,3,3,2,4,4,3,5,2,3,3,4,4,3,4,4,4,NA,4,4,NA,4,3,5,5,5,5,NA,NA,NA,NA,3,NA,3,3,1,2,2,NA,NA,3,2,1,NA,4,2,3,2,1,FALSE,NA,NA,2,5
1/31/23 17:52,28,Man,NA,Portugal,762,NA,"Earlier today, I played a ranked game of Smite. To my dismay, my teammates were very toxic and had a extremely poor grasp on how to play the game competivel. The match soon devolved into an insult fest and my team lost it in the end. This made me feel very irritated because I have very limited time to play videogames.",NA,NA,6137e4b758f40ab1af07c48f,6,6,5,4,3,7,7,5,4,6,5,NA,6,6,4,4,1,NA,NA,3,1,3,3,6,2,1,3,NA,5,2,2,5,7,3,3,3,7,7,5,5,NA,NA,2,4,5,3,5,3,5,6,5,2,1,6,1,2,6,1,4,3,5,NA,6,7,NA,4,3,7,7,7,7,NA,NA,NA,NA,1,NA,1,1,1,5,1,NA,NA,1,4,4,NA,1,1,1,1,1,FALSE,NA,NA,4,3
1/31/23 17:52,21,Man,NA,Poland,566,NA,"I was playing Into The Radius on VR. In the game i was walking around The Zone filled with various loot and enemies. I had to search for ammo, food and other useful things. Game is quite scary but i am really immersed and involved while playing. I really love it.",NA,NA,5ed2ccbaf064eb0eb69e7964,2,1,1,5,6,7,1,6,3,1,5,NA,1,2,2,2,7,NA,NA,5,6,5,6,7,6,3,7,NA,5,6,6,2,2,1,1,2,1,2,6,1,NA,NA,2,2,3,2,3,6,6,6,6,1,6,6,6,6,6,5,6,7,6,NA,4,4,NA,4,4,4,1,4,4,NA,NA,NA,NA,4,NA,4,4,4,5,4,NA,NA,5,4,4,NA,4,4,4,4,1,FALSE,NA,NA,4,2
1/31/23 17:53,25,Man,NA,Poland,1170,NA,"Played Europa Universalis 4 today, for about 2 hours. Playing as Norway I secured rest of Denmark's territory for my own, took most of Finland back to my vassal, started securing a foothold in the new world and got presented with an opportunity to take over British Isles through Scotland, which I took really quickly. Quite happy with that, really want to go back to the game, but needed to take a break.",NA,NA,5c63547db9dff8000196bdc3,5,1,2,1,7,1,5,5,6,1,7,NA,1,1,1,5,5,NA,NA,6,7,7,7,6,2,7,7,NA,4,4,6,1,5,1,2,1,6,1,1,1,NA,NA,5,5,1,1,6,5,7,6,7,7,7,7,3,7,7,7,5,5,5,NA,4,1,NA,1,1,4,1,1,4,NA,NA,NA,NA,4,NA,4,1,4,4,4,NA,NA,4,4,4,NA,1,4,4,4,1,FALSE,NA,NA,4,5
1/31/23 17:53,29,Man,NA,Portugal,481,NA,"The game was Marvel Snap, I won and lost a couple of matches and felt good while playing it",NA,NA,5be39428dd850e0001d2d401,2,6,4,5,4,6,3,6,2,5,5,NA,4,4,4,4,3,NA,NA,3,4,5,2,5,4,4,5,NA,5,5,3,5,3,6,5,3,3,4,3,4,NA,NA,2,5,3,6,5,6,4,5,5,3,6,5,5,3,5,5,5,3,6,NA,4,3,NA,5,4,6,4,3,5,NA,NA,NA,NA,3,NA,5,3,6,4,4,NA,NA,4,5,5,NA,4,5,5,6,1,FALSE,NA,NA,7,6
